NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
GTP HYDROLYSIS AND JOINING OF THE 60S RIBOSOMAL SUBUNIT%REACTOME%R-HSA-72706.4	GTP HYDROLYSIS AND JOINING OF THE 60S RIBOSOMAL SUBUNIT%REACTOME%R-HSA-72706.4	Details ...	30	-0.65568304	-1.8813193	0.0	0.009192719	0.184	1047	tags=90%, list=28%, signal=125%	
L13A-MEDIATED TRANSLATIONAL SILENCING OF CERULOPLASMIN EXPRESSION%REACTOME%R-HSA-156827.5	L13A-MEDIATED TRANSLATIONAL SILENCING OF CERULOPLASMIN EXPRESSION%REACTOME%R-HSA-156827.5	Details ...	29	-0.652672	-1.876258	0.0	0.009235776	0.197	1047	tags=90%, list=28%, signal=124%	
PROTEIN SYNTHESIS: CYSTEINE%PATHWHIZ%PW112918	PROTEIN SYNTHESIS: CYSTEINE%PATHWHIZ%PW112918	Details ...	22	-0.6804339	-1.8743237	0.0	0.008966105	0.202	1019	tags=86%, list=28%, signal=119%	
PEPTIDE CHAIN ELONGATION%REACTOME%R-HSA-156902.4	PEPTIDE CHAIN ELONGATION%REACTOME%R-HSA-156902.4	Details ...	23	-0.6893633	-1.87213	0.0013927576	0.008650088	0.206	1019	tags=91%, list=28%, signal=125%	
MITOCHONDRIAL TRANSLATION ELONGATION%REACTOME DATABASE ID RELEASE 91%5389840	MITOCHONDRIAL TRANSLATION ELONGATION%REACTOME DATABASE ID RELEASE 91%5389840	Details ...	24	-0.6725227	-1.8678471	0.0	0.008713389	0.217	537	tags=42%, list=15%, signal=48%	
SELENOAMINO ACID METABOLISM%REACTOME%R-HSA-2408522.6	SELENOAMINO ACID METABOLISM%REACTOME%R-HSA-2408522.6	Details ...	28	-0.6624094	-1.8677955	0.0	0.008277719	0.217	1019	tags=82%, list=28%, signal=113%	
SELENOCYSTEINE SYNTHESIS%REACTOME DATABASE ID RELEASE 91%2408557	SELENOCYSTEINE SYNTHESIS%REACTOME DATABASE ID RELEASE 91%2408557		24	-0.6779631	-1.8670362	0.0	0.007946378	0.219	1019	tags=88%, list=28%, signal=120%	
MITOCHONDRIAL TRANSLATION TERMINATION%REACTOME%R-HSA-5419276.3	MITOCHONDRIAL TRANSLATION TERMINATION%REACTOME%R-HSA-5419276.3		24	-0.67853594	-1.8647598	0.0	0.008065818	0.232	597	tags=46%, list=16%, signal=54%	
SIGNALING BY ROBO RECEPTORS%REACTOME DATABASE ID RELEASE 91%376176	SIGNALING BY ROBO RECEPTORS%REACTOME DATABASE ID RELEASE 91%376176		48	-0.5925696	-1.864668	0.0	0.0077151298	0.232	1080	tags=58%, list=29%, signal=81%	
PROTEIN SYNTHESIS: GLUTAMINE%SMPDB%SMP0111862	PROTEIN SYNTHESIS: GLUTAMINE%SMPDB%SMP0111862		22	-0.6804339	-1.8622528	0.0	0.0076953005	0.239	1019	tags=86%, list=28%, signal=119%	
PROTEIN SYNTHESIS: TYROSINE%PATHWHIZ%PW120527	PROTEIN SYNTHESIS: TYROSINE%PATHWHIZ%PW120527		22	-0.6804339	-1.858533	0.0013888889	0.007966832	0.25	1019	tags=86%, list=28%, signal=119%	
SRP-DEPENDENT COTRANSLATIONAL PROTEIN TARGETING TO MEMBRANE%REACTOME%R-HSA-1799339.4	SRP-DEPENDENT COTRANSLATIONAL PROTEIN TARGETING TO MEMBRANE%REACTOME%R-HSA-1799339.4		28	-0.6601424	-1.8577013	0.0	0.0077370657	0.252	1143	tags=89%, list=31%, signal=128%	
PROTEIN SYNTHESIS: PHENYLALANINE%PATHWHIZ%PW112934	PROTEIN SYNTHESIS: PHENYLALANINE%PATHWHIZ%PW112934		22	-0.6804339	-1.8568527	0.0	0.007475262	0.252	1019	tags=86%, list=28%, signal=119%	
PROTEIN SYNTHESIS: LEUCINE%SMPDB%SMP0111873	PROTEIN SYNTHESIS: LEUCINE%SMPDB%SMP0111873		22	-0.6804339	-1.8550711	0.0	0.0073513775	0.257	1019	tags=86%, list=28%, signal=119%	
PROTEIN SYNTHESIS: THREONINE%PATHWHIZ%PW120525	PROTEIN SYNTHESIS: THREONINE%PATHWHIZ%PW120525		22	-0.6804339	-1.8483355	0.0	0.007963345	0.285	1019	tags=86%, list=28%, signal=119%	
MITOCHONDRIAL TRANSLATION%REACTOME DATABASE ID RELEASE 91%5368287	MITOCHONDRIAL TRANSLATION%REACTOME DATABASE ID RELEASE 91%5368287		27	-0.6567018	-1.84707	0.0	0.007962269	0.292	597	tags=41%, list=16%, signal=48%	
PROTEIN SYNTHESIS: HISTIDINE%PATHWHIZ%PW112929	PROTEIN SYNTHESIS: HISTIDINE%PATHWHIZ%PW112929		22	-0.6804339	-1.8464055	0.0	0.007705421	0.292	1019	tags=86%, list=28%, signal=119%	
CYTOPLASMIC TRANSLATION%GOBP%GO:0002181	CYTOPLASMIC TRANSLATION%GOBP%GO:0002181		38	-0.6145052	-1.8412143	0.0	0.008413377	0.325	1144	tags=76%, list=31%, signal=109%	
PROTEIN SYNTHESIS: LYSINE%SMPDB%SMP0111874	PROTEIN SYNTHESIS: LYSINE%SMPDB%SMP0111874		22	-0.6804339	-1.8376243	0.0	0.008779442	0.341	1019	tags=86%, list=28%, signal=119%	
MITOCHONDRIAL TRANSLATION%GOBP%GO:0032543	MITOCHONDRIAL TRANSLATION%GOBP%GO:0032543		28	-0.64310294	-1.8375046	0.0	0.008540177	0.341	597	tags=43%, list=16%, signal=51%	
CYTOPLASMIC RIBOSOMAL PROTEINS%WIKIPATHWAYS_20250210%WP477%HOMO SAPIENS	CYTOPLASMIC RIBOSOMAL PROTEINS%WIKIPATHWAYS_20250210%WP477%HOMO SAPIENS		24	-0.67519236	-1.8366042	0.0	0.008447365	0.345	1019	tags=83%, list=28%, signal=114%	
PROTEIN SYNTHESIS: GLUTAMIC ACID%PATHWHIZ%PW112922	PROTEIN SYNTHESIS: GLUTAMIC ACID%PATHWHIZ%PW112922		22	-0.6804339	-1.835621	0.0	0.008414662	0.35	1019	tags=86%, list=28%, signal=119%	
PROTEIN SYNTHESIS: METHIONINE%PATHWHIZ%PW112933	PROTEIN SYNTHESIS: METHIONINE%PATHWHIZ%PW112933		22	-0.6804339	-1.8345649	0.0	0.0082769515	0.352	1019	tags=86%, list=28%, signal=119%	
RESPONSE OF EIF2AK4 (GCN2) TO AMINO ACID DEFICIENCY%REACTOME DATABASE ID RELEASE 91%9633012	RESPONSE OF EIF2AK4 (GCN2) TO AMINO ACID DEFICIENCY%REACTOME DATABASE ID RELEASE 91%9633012		29	-0.6462453	-1.8325958	0.0	0.008321864	0.361	1019	tags=83%, list=28%, signal=113%	
PROTEIN SYNTHESIS: ISOLEUCINE%SMPDB%SMP0111872	PROTEIN SYNTHESIS: ISOLEUCINE%SMPDB%SMP0111872		22	-0.6804339	-1.831103	0.0	0.008293496	0.368	1019	tags=86%, list=28%, signal=119%	
PROTEIN SYNTHESIS: GLYCINE%PATHWHIZ%PW112928	PROTEIN SYNTHESIS: GLYCINE%PATHWHIZ%PW112928		22	-0.6804339	-1.829184	0.0	0.008315852	0.375	1019	tags=86%, list=28%, signal=119%	
PROTEIN SYNTHESIS: VALINE%PATHWHIZ%PW120528	PROTEIN SYNTHESIS: VALINE%PATHWHIZ%PW120528		22	-0.6804339	-1.8279523	0.0	0.008273669	0.38	1019	tags=86%, list=28%, signal=119%	
PROTEIN SYNTHESIS: ASPARTIC ACID%SMPDB%SMP0111858	PROTEIN SYNTHESIS: ASPARTIC ACID%SMPDB%SMP0111858		22	-0.6804339	-1.8274902	0.0014124294	0.008092566	0.38	1019	tags=86%, list=28%, signal=119%	
PROTEIN SYNTHESIS: TRYPTOPHAN%PATHWHIZ%PW120526	PROTEIN SYNTHESIS: TRYPTOPHAN%PATHWHIZ%PW120526		22	-0.6804339	-1.8266727	0.0	0.007997031	0.383	1019	tags=86%, list=28%, signal=119%	
PROTEIN SYNTHESIS: ARGININE%SMPDB%SMP0111853	PROTEIN SYNTHESIS: ARGININE%SMPDB%SMP0111853		22	-0.6804339	-1.8265169	0.0	0.007830328	0.384	1019	tags=86%, list=28%, signal=119%	
PROTEIN SYNTHESIS: SERINE%PATHWHIZ%PW120517	PROTEIN SYNTHESIS: SERINE%PATHWHIZ%PW120517		22	-0.6804339	-1.8252183	0.0	0.007877004	0.398	1019	tags=86%, list=28%, signal=119%	
PROTEIN SYNTHESIS: ASPARAGINE%SMPDB%SMP0111854	PROTEIN SYNTHESIS: ASPARAGINE%SMPDB%SMP0111854		22	-0.6804339	-1.8236812	0.0	0.007906343	0.404	1019	tags=86%, list=28%, signal=119%	
TRANSLATION%GOBP%GO:0006412	TRANSLATION%GOBP%GO:0006412		84	-0.533142	-1.8229603	0.0	0.007836738	0.408	1047	tags=55%, list=28%, signal=75%	
PROTEIN SYNTHESIS: PROLINE%PATHWHIZ%PW113695	PROTEIN SYNTHESIS: PROLINE%PATHWHIZ%PW113695		22	-0.6804339	-1.8179104	0.0014388489	0.008387197	0.436	1019	tags=86%, list=28%, signal=119%	
PROTEIN SYNTHESIS: ALANINE%PATHWHIZ%PW101384	PROTEIN SYNTHESIS: ALANINE%PATHWHIZ%PW101384		22	-0.6804339	-1.8176721	0.0013717421	0.008216029	0.436	1019	tags=86%, list=28%, signal=119%	
RIBONUCLEOPROTEIN COMPLEX BIOGENESIS%GOBP%GO:0022613	RIBONUCLEOPROTEIN COMPLEX BIOGENESIS%GOBP%GO:0022613		88	-0.5135542	-1.7834921	0.0012150669	0.013858889	0.657	663	tags=38%, list=18%, signal=45%	
REGULATION OF DNA REPLICATION%GOBP%GO:0006275	REGULATION OF DNA REPLICATION%GOBP%GO:0006275		23	-0.64167	-1.782346	0.0014104373	0.013884326	0.664	713	tags=52%, list=19%, signal=64%	
RRNA PROCESSING%GOBP%GO:0006364	RRNA PROCESSING%GOBP%GO:0006364		30	-0.616375	-1.7793902	0.002739726	0.01422722	0.676	658	tags=43%, list=18%, signal=52%	
RIBOSOME BIOGENESIS%GOBP%GO:0042254	RIBOSOME BIOGENESIS%GOBP%GO:0042254		51	-0.5518066	-1.7631922	0.0	0.01783202	0.756	1035	tags=49%, list=28%, signal=67%	
CELLULAR RESPONSE TO STARVATION%REACTOME%R-HSA-9711097.4	CELLULAR RESPONSE TO STARVATION%REACTOME%R-HSA-9711097.4		37	-0.58710146	-1.7339826	0.0038314175	0.027021965	0.886	1147	tags=76%, list=31%, signal=109%	
RIBOSOMAL SMALL SUBUNIT BIOGENESIS%GOBP%GO:0042274	RIBOSOMAL SMALL SUBUNIT BIOGENESIS%GOBP%GO:0042274		26	-0.6224853	-1.731822	0.0027063598	0.027311342	0.895	644	tags=38%, list=17%, signal=46%	
FORMATION OF THE TERNARY COMPLEX, AND SUBSEQUENTLY, THE 43S COMPLEX%REACTOME%R-HSA-72695.4	FORMATION OF THE TERNARY COMPLEX, AND SUBSEQUENTLY, THE 43S COMPLEX%REACTOME%R-HSA-72695.4		15	-0.6933334	-1.7079432	0.0014347202	0.036929883	0.958	1143	tags=100%, list=31%, signal=144%	
INFLUENZA VIRAL RNA TRANSCRIPTION AND REPLICATION%REACTOME DATABASE ID RELEASE 91%168273	INFLUENZA VIRAL RNA TRANSCRIPTION AND REPLICATION%REACTOME DATABASE ID RELEASE 91%168273		38	-0.56474894	-1.6936207	0.0013140604	0.044170503	0.982	1145	tags=76%, list=31%, signal=110%	
INFLUENZA INFECTION%REACTOME%R-HSA-168255.6	INFLUENZA INFECTION%REACTOME%R-HSA-168255.6		45	-0.54245895	-1.6840411	0.0025873221	0.0498438	0.984	1145	tags=67%, list=31%, signal=95%	
METABOLISM OF RNA%REACTOME DATABASE ID RELEASE 91%8953854	METABOLISM OF RNA%REACTOME DATABASE ID RELEASE 91%8953854		191	-0.44431907	-1.6538324	0.0	0.07247016	0.996	1388	tags=54%, list=38%, signal=82%	
MITOCHONDRIAL GENE EXPRESSION%GOBP%GO:0140053	MITOCHONDRIAL GENE EXPRESSION%GOBP%GO:0140053		36	-0.5629745	-1.6490859	0.0053547523	0.075523205	0.997	938	tags=47%, list=25%, signal=63%	
VIRAL MRNA TRANSLATION%REACTOME DATABASE ID RELEASE 91%192823	VIRAL MRNA TRANSLATION%REACTOME DATABASE ID RELEASE 91%192823		24	-0.6029894	-1.6435829	0.007052186	0.07942676	0.998	1019	tags=88%, list=28%, signal=120%	
REGULATION OF DNA-TEMPLATED TRANSCRIPTION INITIATION%GOBP%GO:2000142	REGULATION OF DNA-TEMPLATED TRANSCRIPTION INITIATION%GOBP%GO:2000142		25	-0.5849944	-1.6323144	0.010695187	0.089752935	0.999	1252	tags=68%, list=34%, signal=102%	
RESPIRATORY ELECTRON TRANSPORT CHAIN%GOBP%GO:0022904	RESPIRATORY ELECTRON TRANSPORT CHAIN%GOBP%GO:0022904		19	-0.611234	-1.6104574	0.011080332	0.11429529	1.0	749	tags=58%, list=20%, signal=72%	
RESPIRATORY ELECTRON TRANSPORT%REACTOME%R-HSA-611105.8	RESPIRATORY ELECTRON TRANSPORT%REACTOME%R-HSA-611105.8		36	-0.5373625	-1.6020933	0.009247027	0.12420831	1.0	974	tags=56%, list=26%, signal=75%	
REGULATION OF TRANSCRIPTION INITIATION BY RNA POLYMERASE II%GOBP%GO:0060260	REGULATION OF TRANSCRIPTION INITIATION BY RNA POLYMERASE II%GOBP%GO:0060260		24	-0.5796683	-1.593557	0.018181818	0.1341207	1.0	1252	tags=67%, list=34%, signal=100%	
RNA POLYMERASE II TRANSCRIBES SNRNA GENES%REACTOME DATABASE ID RELEASE 91%6807505	RNA POLYMERASE II TRANSCRIBES SNRNA GENES%REACTOME DATABASE ID RELEASE 91%6807505		26	-0.5721826	-1.5918717	0.0069348128	0.13475758	1.0	942	tags=46%, list=26%, signal=62%	
ACTIVATION OF THE MRNA UPON BINDING OF THE CAP-BINDING COMPLEX AND EIFS, AND SUBSEQUENT BINDING TO 43S%REACTOME DATABASE ID RELEASE 91%72662	ACTIVATION OF THE MRNA UPON BINDING OF THE CAP-BINDING COMPLEX AND EIFS, AND SUBSEQUENT BINDING TO 43S%REACTOME DATABASE ID RELEASE 91%72662		16	-0.62560856	-1.5885584	0.0179558	0.13832653	1.0	1143	tags=94%, list=31%, signal=135%	
RIBOSOMAL SCANNING AND START CODON RECOGNITION%REACTOME%R-HSA-72702.5	RIBOSOMAL SCANNING AND START CODON RECOGNITION%REACTOME%R-HSA-72702.5		16	-0.62560856	-1.5853914	0.012875536	0.14125139	1.0	1143	tags=94%, list=31%, signal=135%	
ELECTRON TRANSPORT CHAIN%GOBP%GO:0022900	ELECTRON TRANSPORT CHAIN%GOBP%GO:0022900		20	-0.5997369	-1.5821117	0.012465374	0.14432289	1.0	749	tags=55%, list=20%, signal=69%	
RRNA METABOLIC PROCESS%GOBP%GO:0016072	RRNA METABOLIC PROCESS%GOBP%GO:0016072		36	-0.52814627	-1.5814229	0.015424165	0.14310858	1.0	658	tags=36%, list=18%, signal=44%	
TRANSLATION INITIATION COMPLEX FORMATION%REACTOME%R-HSA-72649.4	TRANSLATION INITIATION COMPLEX FORMATION%REACTOME%R-HSA-72649.4		16	-0.62560856	-1.5785923	0.012987013	0.14557557	1.0	1143	tags=94%, list=31%, signal=135%	
OXIDATIVE PHOSPHORYLATION%GOBP%GO:0006119	OXIDATIVE PHOSPHORYLATION%GOBP%GO:0006119		19	-0.5972487	-1.5770763	0.019417476	0.14593744	1.0	749	tags=53%, list=20%, signal=66%	
ATP SYNTHESIS COUPLED ELECTRON TRANSPORT%GOBP%GO:0042773	ATP SYNTHESIS COUPLED ELECTRON TRANSPORT%GOBP%GO:0042773		18	-0.59934837	-1.5652744	0.015827337	0.16403438	1.0	749	tags=56%, list=20%, signal=69%	
MITOCHONDRIAL RESPIRATORY CHAIN COMPLEX ASSEMBLY%GOBP%GO:0033108	MITOCHONDRIAL RESPIRATORY CHAIN COMPLEX ASSEMBLY%GOBP%GO:0033108		22	-0.5657408	-1.5601865	0.015759312	0.17091537	1.0	1135	tags=64%, list=31%, signal=91%	
AEROBIC RESPIRATION I (CYTOCHROME C)%BIOCYC%PWY-3781	AEROBIC RESPIRATION I (CYTOCHROME C)%BIOCYC%PWY-3781		18	-0.59934837	-1.5534574	0.024896266	0.18010695	1.0	749	tags=56%, list=20%, signal=69%	
SARS-COV-1-HOST INTERACTIONS%REACTOME DATABASE ID RELEASE 91%9692914	SARS-COV-1-HOST INTERACTIONS%REACTOME DATABASE ID RELEASE 91%9692914		24	-0.560724	-1.5533094	0.01780822	0.17798111	1.0	1229	tags=71%, list=33%, signal=106%	
MITOCHONDRIAL ATP SYNTHESIS COUPLED ELECTRON TRANSPORT%GOBP%GO:0042775	MITOCHONDRIAL ATP SYNTHESIS COUPLED ELECTRON TRANSPORT%GOBP%GO:0042775		18	-0.59934837	-1.5514414	0.019914651	0.17906773	1.0	749	tags=56%, list=20%, signal=69%	
PROCESSING OF CAPPED INTRON-CONTAINING PRE-MRNA%REACTOME%R-HSA-72203.6	PROCESSING OF CAPPED INTRON-CONTAINING PRE-MRNA%REACTOME%R-HSA-72203.6		88	-0.45264256	-1.5510366	0.0035419127	0.17753355	1.0	1388	tags=57%, list=38%, signal=89%	
RNA PROCESSING%GOBP%GO:0006396	RNA PROCESSING%GOBP%GO:0006396		150	-0.42519197	-1.5486134	0.0022346368	0.17927243	1.0	1057	tags=41%, list=29%, signal=55%	
MRNA SPLICING%REACTOME%R-HSA-72172.5	MRNA SPLICING%REACTOME%R-HSA-72172.5		70	-0.46150553	-1.545228	0.008547009	0.18320131	1.0	1417	tags=60%, list=38%, signal=96%	
AMINO ACID AND DERIVATIVE METABOLISM%REACTOME DATABASE ID RELEASE 91%71291	AMINO ACID AND DERIVATIVE METABOLISM%REACTOME DATABASE ID RELEASE 91%71291		66	-0.4598663	-1.531682	0.008536586	0.20752485	1.0	1019	tags=48%, list=28%, signal=66%	
CELL CYCLE CHECKPOINT SIGNALING%GOBP%GO:0000075	CELL CYCLE CHECKPOINT SIGNALING%GOBP%GO:0000075		37	-0.5026351	-1.5273683	0.022135416	0.21404411	1.0	1029	tags=54%, list=28%, signal=74%	
AEROBIC ELECTRON TRANSPORT CHAIN%GOBP%GO:0019646	AEROBIC ELECTRON TRANSPORT CHAIN%GOBP%GO:0019646		17	-0.6011196	-1.5228014	0.042194095	0.22080655	1.0	533	tags=47%, list=14%, signal=55%	
MICROTUBULE ORGANIZING CENTER ORGANIZATION%GOBP%GO:0031023	MICROTUBULE ORGANIZING CENTER ORGANIZATION%GOBP%GO:0031023		17	-0.60150766	-1.5216932	0.02589928	0.22029363	1.0	675	tags=35%, list=18%, signal=43%	
RESPONSE TO HEAT%GOBP%GO:0009408	RESPONSE TO HEAT%GOBP%GO:0009408		15	-0.60227	-1.5148371	0.027377522	0.23230265	1.0	692	tags=47%, list=19%, signal=57%	
ELECTRON TRANSPORT CHAIN OXPHOS SYSTEM IN MITOCHONDRIA%WIKIPATHWAYS_20250210%WP111%HOMO SAPIENS	ELECTRON TRANSPORT CHAIN OXPHOS SYSTEM IN MITOCHONDRIA%WIKIPATHWAYS_20250210%WP111%HOMO SAPIENS		19	-0.5861267	-1.5141182	0.020746889	0.23138654	1.0	749	tags=53%, list=20%, signal=66%	
PRE-MRNA SPLICING%REACTOME%R-HSA-72163.6	PRE-MRNA SPLICING%REACTOME%R-HSA-72163.6		65	-0.45979884	-1.5132023	0.012048192	0.23076962	1.0	1057	tags=45%, list=29%, signal=61%	
POSITIVE REGULATION OF DNA-TEMPLATED TRANSCRIPTION INITIATION%GOBP%GO:2000144	POSITIVE REGULATION OF DNA-TEMPLATED TRANSCRIPTION INITIATION%GOBP%GO:2000144		21	-0.569052	-1.5082479	0.033426184	0.23864743	1.0	1252	tags=67%, list=34%, signal=100%	
PROTEIN-RNA COMPLEX ORGANIZATION%GOBP%GO:0071826	PROTEIN-RNA COMPLEX ORGANIZATION%GOBP%GO:0071826		51	-0.46968016	-1.4999607	0.012376238	0.25509256	1.0	663	tags=35%, list=18%, signal=42%	
COMPLEX I BIOGENESIS%REACTOME%R-HSA-6799198.5	COMPLEX I BIOGENESIS%REACTOME%R-HSA-6799198.5		16	-0.5891103	-1.4973462	0.02489019	0.2585247	1.0	1056	tags=63%, list=29%, signal=87%	
PROTEIN-RNA COMPLEX ASSEMBLY%GOBP%GO:0022618	PROTEIN-RNA COMPLEX ASSEMBLY%GOBP%GO:0022618		48	-0.47858655	-1.4947596	0.0154639175	0.26180866	1.0	663	tags=38%, list=18%, signal=45%	
MEMBRANELESS ORGANELLE ASSEMBLY%GOBP%GO:0140694	MEMBRANELESS ORGANELLE ASSEMBLY%GOBP%GO:0140694		65	-0.46078005	-1.4918329	0.009720535	0.26614672	1.0	1003	tags=40%, list=27%, signal=54%	
DNA REPLICATION%REACTOME%R-HSA-69306.9	DNA REPLICATION%REACTOME%R-HSA-69306.9		32	-0.512372	-1.4915047	0.04526167	0.26400864	1.0	1158	tags=47%, list=31%, signal=68%	
POSITIVE REGULATION OF TRANSCRIPTION INITIATION BY RNA POLYMERASE II%GOBP%GO:0060261	POSITIVE REGULATION OF TRANSCRIPTION INITIATION BY RNA POLYMERASE II%GOBP%GO:0060261		20	-0.5611181	-1.4887295	0.0523416	0.26763394	1.0	1252	tags=65%, list=34%, signal=98%	
TRNA PROCESSING IN THE NUCLEUS%REACTOME DATABASE ID RELEASE 91%6784531	TRNA PROCESSING IN THE NUCLEUS%REACTOME DATABASE ID RELEASE 91%6784531		15	-0.6027854	-1.4834719	0.036549706	0.2774116	1.0	1145	tags=67%, list=31%, signal=96%	
DNA INTEGRITY CHECKPOINT SIGNALING%GOBP%GO:0031570	DNA INTEGRITY CHECKPOINT SIGNALING%GOBP%GO:0031570		24	-0.5324232	-1.4616485	0.044630405	0.33305413	1.0	868	tags=54%, list=24%, signal=70%	
CHROMATIN REMODELING%GOBP%GO:0006338	CHROMATIN REMODELING%GOBP%GO:0006338		115	-0.40617138	-1.458289	0.012643678	0.3397633	1.0	812	tags=33%, list=22%, signal=41%	
DNA DAMAGE CHECKPOINT SIGNALING%GOBP%GO:0000077	DNA DAMAGE CHECKPOINT SIGNALING%GOBP%GO:0000077		24	-0.5324232	-1.4548944	0.033707865	0.34629792	1.0	868	tags=54%, list=24%, signal=70%	
HETEROCHROMATIN FORMATION%GOBP%GO:0031507	HETEROCHROMATIN FORMATION%GOBP%GO:0031507		25	-0.52600473	-1.4546634	0.060308557	0.343533	1.0	1303	tags=68%, list=35%, signal=104%	
AEROBIC RESPIRATION AND RESPIRATORY ELECTRON TRANSPORT%REACTOME%R-HSA-1428517.7	AEROBIC RESPIRATION AND RESPIRATORY ELECTRON TRANSPORT%REACTOME%R-HSA-1428517.7		56	-0.44694528	-1.4517499	0.027883397	0.348961	1.0	1135	tags=48%, list=31%, signal=69%	
NEGATIVE REGULATION OF UBIQUITIN-DEPENDENT PROTEIN CATABOLIC PROCESS%GOBP%GO:2000059	NEGATIVE REGULATION OF UBIQUITIN-DEPENDENT PROTEIN CATABOLIC PROCESS%GOBP%GO:2000059		15	-0.58421254	-1.4416296	0.060085837	0.37600058	1.0	704	tags=53%, list=19%, signal=66%	
SARS-COV-1 INFECTION%REACTOME%R-HSA-9678108.8	SARS-COV-1 INFECTION%REACTOME%R-HSA-9678108.8		36	-0.48581874	-1.4404534	0.04048583	0.37582788	1.0	1143	tags=58%, list=31%, signal=84%	
