NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
MORPHOGENESIS OF AN EPITHELIUM%GOBP%GO:0002009	MORPHOGENESIS OF AN EPITHELIUM%GOBP%GO:0002009	Details ...	22	0.66136056	2.004231	0.0	0.025701769	0.206	318	tags=41%, list=9%, signal=45%	
CELL-CELL ADHESION%GOBP%GO:0098609	CELL-CELL ADHESION%GOBP%GO:0098609	Details ...	49	0.5223681	2.0001574	0.0	0.026121018	0.219	370	tags=35%, list=10%, signal=38%	
TISSUE MORPHOGENESIS%GOBP%GO:0048729	TISSUE MORPHOGENESIS%GOBP%GO:0048729		30	0.5969194	1.9991598	0.0	0.024877159	0.219	518	tags=43%, list=14%, signal=50%	
BLOOD COAGULATION%GOBP%GO:0007596	BLOOD COAGULATION%GOBP%GO:0007596		19	0.6561035	1.995986	0.0	0.024389844	0.224	713	tags=63%, list=19%, signal=78%	
EXTRACELLULAR MATRIX ORGANIZATION%REACTOME%R-HSA-1474244.4	EXTRACELLULAR MATRIX ORGANIZATION%REACTOME%R-HSA-1474244.4		27	0.58932704	1.9846896	0.0	0.026677368	0.255	664	tags=59%, list=18%, signal=72%	
CELL MORPHOGENESIS INVOLVED IN NEURON DIFFERENTIATION%GOBP%GO:0048667	CELL MORPHOGENESIS INVOLVED IN NEURON DIFFERENTIATION%GOBP%GO:0048667		35	0.5546429	1.9564776	0.0	0.034611132	0.335	565	tags=34%, list=15%, signal=40%	
ACTIN FILAMENT ORGANIZATION%GOBP%GO:0007015	ACTIN FILAMENT ORGANIZATION%GOBP%GO:0007015		43	0.524178	1.9544514	0.0	0.033468332	0.337	463	tags=35%, list=13%, signal=39%	
CELL-SUBSTRATE ADHESION%GOBP%GO:0031589	CELL-SUBSTRATE ADHESION%GOBP%GO:0031589		18	0.65084594	1.9520423	0.0034013605	0.033204425	0.347	545	tags=44%, list=15%, signal=52%	
FCGAMMA RECEPTOR (FCGR) DEPENDENT PHAGOCYTOSIS%REACTOME%R-HSA-2029480.3	FCGAMMA RECEPTOR (FCGR) DEPENDENT PHAGOCYTOSIS%REACTOME%R-HSA-2029480.3		20	0.6353903	1.951972	0.0	0.03212181	0.348	150	tags=30%, list=4%, signal=31%	
RHO GTPASE CYCLE%REACTOME DATABASE ID RELEASE 91%9012999	RHO GTPASE CYCLE%REACTOME DATABASE ID RELEASE 91%9012999		102	0.44951105	1.9507324	0.0	0.0315458	0.352	468	tags=31%, list=13%, signal=35%	
HALLMARK_INFLAMMATORY_RESPONSE%MSIGDBHALLMARK%HALLMARK_INFLAMMATORY_RESPONSE	HALLMARK_INFLAMMATORY_RESPONSE%MSIGDBHALLMARK%HALLMARK_INFLAMMATORY_RESPONSE		35	0.54393613	1.9465814	0.0	0.03171161	0.362	451	tags=34%, list=12%, signal=39%	
COAGULATION%GOBP%GO:0050817	COAGULATION%GOBP%GO:0050817		19	0.6561035	1.9423398	0.0033333334	0.032121625	0.374	713	tags=63%, list=19%, signal=78%	
AXON DEVELOPMENT%GOBP%GO:0061564	AXON DEVELOPMENT%GOBP%GO:0061564		28	0.58513	1.9390169	0.0	0.03198945	0.386	565	tags=36%, list=15%, signal=42%	
REGULATION OF ACTIN DYNAMICS FOR PHAGOCYTIC CUP FORMATION%REACTOME%R-HSA-2029482.4	REGULATION OF ACTIN DYNAMICS FOR PHAGOCYTIC CUP FORMATION%REACTOME%R-HSA-2029482.4		15	0.6797774	1.936504	0.0032051282	0.031995334	0.395	150	tags=33%, list=4%, signal=35%	
AXONOGENESIS%GOBP%GO:0007409	AXONOGENESIS%GOBP%GO:0007409		26	0.5951247	1.9348234	0.0038314175	0.031643424	0.4	565	tags=38%, list=15%, signal=45%	
LIPID CATABOLIC PROCESS%GOBP%GO:0016042	LIPID CATABOLIC PROCESS%GOBP%GO:0016042		33	0.55531603	1.9329729	0.0	0.03094467	0.402	785	tags=55%, list=21%, signal=69%	
SMALL MOLECULE CATABOLIC PROCESS%GOBP%GO:0044282	SMALL MOLECULE CATABOLIC PROCESS%GOBP%GO:0044282		46	0.52068746	1.9283556	0.0	0.030856049	0.413	531	tags=39%, list=14%, signal=45%	
HALLMARK_APICAL_JUNCTION%MSIGDBHALLMARK%HALLMARK_APICAL_JUNCTION	HALLMARK_APICAL_JUNCTION%MSIGDBHALLMARK%HALLMARK_APICAL_JUNCTION		28	0.5805532	1.9280832	0.0	0.03005564	0.413	579	tags=39%, list=16%, signal=46%	
STEROID METABOLIC PROCESS%GOBP%GO:0008202	STEROID METABOLIC PROCESS%GOBP%GO:0008202		24	0.6077331	1.9196851	0.0	0.032142997	0.445	203	tags=29%, list=6%, signal=31%	
WOUND HEALING%GOBP%GO:0042060	WOUND HEALING%GOBP%GO:0042060		34	0.545095	1.9151944	0.0	0.032409713	0.456	348	tags=35%, list=9%, signal=39%	
HALLMARK_IL2_STAT5_SIGNALING%MSIGDBHALLMARK%HALLMARK_IL2_STAT5_SIGNALING	HALLMARK_IL2_STAT5_SIGNALING%MSIGDBHALLMARK%HALLMARK_IL2_STAT5_SIGNALING		37	0.5439073	1.9112587	0.0	0.03297197	0.469	340	tags=24%, list=9%, signal=27%	
CYTOSKELETAL REGULATION BY RHO GTPASE%PANTHER PATHWAY%P00016	CYTOSKELETAL REGULATION BY RHO GTPASE%PANTHER PATHWAY%P00016		15	0.6834493	1.8906509	0.0	0.038863342	0.533	222	tags=40%, list=6%, signal=42%	
NEGATIVE REGULATION OF THE PI3K AKT NETWORK%REACTOME%R-HSA-199418.5	NEGATIVE REGULATION OF THE PI3K AKT NETWORK%REACTOME%R-HSA-199418.5		25	0.5993124	1.8900146	0.0038022813	0.038113948	0.535	377	tags=36%, list=10%, signal=40%	
PLASMA MEMBRANE BOUNDED CELL PROJECTION MORPHOGENESIS%GOBP%GO:0120039	PLASMA MEMBRANE BOUNDED CELL PROJECTION MORPHOGENESIS%GOBP%GO:0120039		46	0.50847524	1.8896813	0.0	0.03725455	0.535	191	tags=26%, list=5%, signal=27%	
REGULATION OF ACTIN CYTOSKELETON%WIKIPATHWAYS_20250210%WP51%HOMO SAPIENS	REGULATION OF ACTIN CYTOSKELETON%WIKIPATHWAYS_20250210%WP51%HOMO SAPIENS		21	0.6166414	1.8883892	0.0	0.036814243	0.539	351	tags=33%, list=10%, signal=37%	
POSITIVE REGULATION OF ENDOCYTOSIS%GOBP%GO:0045807	POSITIVE REGULATION OF ENDOCYTOSIS%GOBP%GO:0045807		25	0.5802451	1.8882993	0.0	0.035977554	0.539	768	tags=56%, list=21%, signal=70%	
CELL PROJECTION MORPHOGENESIS%GOBP%GO:0048858	CELL PROJECTION MORPHOGENESIS%GOBP%GO:0048858		49	0.49774802	1.8831377	0.0049751243	0.037198577	0.556	191	tags=24%, list=5%, signal=25%	
CELL ADHESION%GOBP%GO:0007155	CELL ADHESION%GOBP%GO:0007155		77	0.4631143	1.8788624	0.0	0.03796702	0.571	580	tags=38%, list=16%, signal=44%	
PI5P, PP2A AND IER3 REGULATE PI3K AKT SIGNALING%REACTOME%R-HSA-6811558.5	PI5P, PP2A AND IER3 REGULATE PI3K AKT SIGNALING%REACTOME%R-HSA-6811558.5		23	0.5945938	1.877301	0.0	0.037804388	0.577	377	tags=35%, list=10%, signal=38%	
PLATELET DEGRANULATION%REACTOME%R-HSA-114608.5	PLATELET DEGRANULATION%REACTOME%R-HSA-114608.5		23	0.5850841	1.8766369	0.0	0.03734793	0.581	578	tags=43%, list=16%, signal=51%	
MONOCARBOXYLIC ACID METABOLIC PROCESS%GOBP%GO:0032787	MONOCARBOXYLIC ACID METABOLIC PROCESS%GOBP%GO:0032787		54	0.4791289	1.8720943	0.0	0.037908852	0.596	376	tags=26%, list=10%, signal=28%	
AMIDE METABOLIC PROCESS%GOBP%GO:0043603	AMIDE METABOLIC PROCESS%GOBP%GO:0043603		52	0.49557614	1.8686563	0.0	0.03824988	0.608	860	tags=50%, list=23%, signal=64%	
NEURON PROJECTION MORPHOGENESIS%GOBP%GO:0048812	NEURON PROJECTION MORPHOGENESIS%GOBP%GO:0048812		44	0.5021701	1.8640616	0.0	0.03980858	0.629	191	tags=25%, list=5%, signal=26%	
CARBOXYLIC ACID TRANSPORT%GOBP%GO:0046942	CARBOXYLIC ACID TRANSPORT%GOBP%GO:0046942		23	0.5738102	1.8493158	0.003816794	0.04430828	0.676	292	tags=26%, list=8%, signal=28%	
ORGANIC ACID TRANSPORT%GOBP%GO:0015849	ORGANIC ACID TRANSPORT%GOBP%GO:0015849		23	0.5738102	1.8414888	0.006993007	0.04634003	0.699	292	tags=26%, list=8%, signal=28%	
LEISHMANIA INFECTION%REACTOME%R-HSA-9658195.3	LEISHMANIA INFECTION%REACTOME%R-HSA-9658195.3		37	0.52116054	1.8365159	0.0	0.04775844	0.72	316	tags=27%, list=9%, signal=29%	
CARBOHYDRATE METABOLIC PROCESS%GOBP%GO:0005975	CARBOHYDRATE METABOLIC PROCESS%GOBP%GO:0005975		45	0.49495167	1.8342297	0.0	0.047837947	0.727	376	tags=22%, list=10%, signal=24%	
REGULATION OF CELL-SUBSTRATE ADHESION%GOBP%GO:0010810	REGULATION OF CELL-SUBSTRATE ADHESION%GOBP%GO:0010810		27	0.54673654	1.8274847	0.003816794	0.049854536	0.75	250	tags=33%, list=7%, signal=35%	
PARASITIC INFECTION PATHWAYS%REACTOME%R-HSA-9824443.2	PARASITIC INFECTION PATHWAYS%REACTOME%R-HSA-9824443.2		37	0.52116054	1.8246123	0.004347826	0.050250478	0.754	316	tags=27%, list=9%, signal=29%	
RESPONSE TO ELEVATED PLATELET CYTOSOLIC CA2+%REACTOME%R-HSA-76005.4	RESPONSE TO ELEVATED PLATELET CYTOSOLIC CA2+%REACTOME%R-HSA-76005.4		23	0.5850841	1.8219464	0.003322259	0.05043623	0.759	578	tags=43%, list=16%, signal=51%	
RAC2 GTPASE CYCLE%REACTOME%R-HSA-9013404.2	RAC2 GTPASE CYCLE%REACTOME%R-HSA-9013404.2		27	0.55713505	1.8171772	0.008130081	0.051712457	0.773	187	tags=33%, list=5%, signal=35%	
ORGANIC ANION TRANSPORT%GOBP%GO:0015711	ORGANIC ANION TRANSPORT%GOBP%GO:0015711		30	0.5469276	1.8140041	0.0038461538	0.052152343	0.781	373	tags=27%, list=10%, signal=29%	
CELL JUNCTION ORGANIZATION%GOBP%GO:0034330	CELL JUNCTION ORGANIZATION%GOBP%GO:0034330		41	0.5019872	1.8091296	0.0044247787	0.053729475	0.791	500	tags=39%, list=14%, signal=45%	
CELL CYCLE G1/S PHASE TRANSITION%GOBP%GO:0044843	CELL CYCLE G1/S PHASE TRANSITION%GOBP%GO:0044843		17	0.6195889	1.8049196	0.006644518	0.054110777	0.799	683	tags=41%, list=19%, signal=50%	
NEGATIVE REGULATION OF VIRAL GENOME REPLICATION%GOBP%GO:0045071	NEGATIVE REGULATION OF VIRAL GENOME REPLICATION%GOBP%GO:0045071		15	0.6277883	1.799829	0.024922118	0.05542385	0.812	176	tags=27%, list=5%, signal=28%	
LIPID METABOLIC PROCESS%GOBP%GO:0006629	LIPID METABOLIC PROCESS%GOBP%GO:0006629		152	0.3988016	1.7975066	0.0	0.05569553	0.817	476	tags=26%, list=13%, signal=29%	
REGULATION OF ANGIOGENESIS%GOBP%GO:0045765	REGULATION OF ANGIOGENESIS%GOBP%GO:0045765		34	0.51759344	1.7965505	0.0	0.05549141	0.819	415	tags=32%, list=11%, signal=36%	
CELL MORPHOGENESIS%GOBP%GO:0000902	CELL MORPHOGENESIS%GOBP%GO:0000902		67	0.44064927	1.7919568	0.0	0.056877278	0.832	209	tags=22%, list=6%, signal=23%	
SMALL CELL LUNG CANCER%WIKIPATHWAYS_20250210%WP4658%HOMO SAPIENS	SMALL CELL LUNG CANCER%WIKIPATHWAYS_20250210%WP4658%HOMO SAPIENS		16	0.6181213	1.7888634	0.0	0.057751186	0.835	192	tags=31%, list=5%, signal=33%	
OXOACID METABOLIC PROCESS%GOBP%GO:0043436	OXOACID METABOLIC PROCESS%GOBP%GO:0043436		87	0.42227092	1.7825476	0.0	0.06011325	0.849	391	tags=24%, list=11%, signal=26%	
G1/S TRANSITION OF MITOTIC CELL CYCLE%GOBP%GO:0000082	G1/S TRANSITION OF MITOTIC CELL CYCLE%GOBP%GO:0000082		17	0.6195889	1.7808536	0.0032573289	0.059999563	0.853	683	tags=41%, list=19%, signal=50%	
RHO GTPASE EFFECTORS%REACTOME%R-HSA-195258.6	RHO GTPASE EFFECTORS%REACTOME%R-HSA-195258.6		64	0.45253778	1.7732328	0.0	0.062545836	0.868	291	tags=23%, list=8%, signal=25%	
REGULATION OF VASCULATURE DEVELOPMENT%GOBP%GO:1901342	REGULATION OF VASCULATURE DEVELOPMENT%GOBP%GO:1901342		34	0.51759344	1.7719929	0.0	0.06236691	0.874	415	tags=32%, list=11%, signal=36%	
REGULATION OF ENDOCYTOSIS%GOBP%GO:0030100	REGULATION OF ENDOCYTOSIS%GOBP%GO:0030100		42	0.49440885	1.7682322	0.00896861	0.06354956	0.883	806	tags=52%, list=22%, signal=66%	
POSITIVE REGULATION OF SUPRAMOLECULAR FIBER ORGANIZATION%GOBP%GO:1902905	POSITIVE REGULATION OF SUPRAMOLECULAR FIBER ORGANIZATION%GOBP%GO:1902905		23	0.5747213	1.7680112	0.010238908	0.062848285	0.884	695	tags=43%, list=19%, signal=53%	
POSITIVE REGULATION OF ANGIOGENESIS%GOBP%GO:0045766	POSITIVE REGULATION OF ANGIOGENESIS%GOBP%GO:0045766		18	0.60739285	1.7675201	0.0034013605	0.062246166	0.887	415	tags=39%, list=11%, signal=44%	
ORGANIC ACID METABOLIC PROCESS%GOBP%GO:0006082	ORGANIC ACID METABOLIC PROCESS%GOBP%GO:0006082		89	0.4138364	1.7673208	0.0	0.061525002	0.887	391	tags=24%, list=11%, signal=26%	
CARBOXYLIC ACID METABOLIC PROCESS%GOBP%GO:0019752	CARBOXYLIC ACID METABOLIC PROCESS%GOBP%GO:0019752		84	0.41912535	1.7612321	0.0	0.06437587	0.899	391	tags=24%, list=11%, signal=26%	
LIPID BIOSYNTHETIC PROCESS%GOBP%GO:0008610	LIPID BIOSYNTHETIC PROCESS%GOBP%GO:0008610		89	0.42948675	1.7604778	0.0	0.06404297	0.903	476	tags=27%, list=13%, signal=30%	
POSITIVE REGULATION OF VASCULATURE DEVELOPMENT%GOBP%GO:1904018	POSITIVE REGULATION OF VASCULATURE DEVELOPMENT%GOBP%GO:1904018		18	0.60739285	1.7579618	0.017123288	0.064258635	0.906	415	tags=39%, list=11%, signal=44%	
NUCLEOSIDE DIPHOSPHATE METABOLIC PROCESS%GOBP%GO:0009132	NUCLEOSIDE DIPHOSPHATE METABOLIC PROCESS%GOBP%GO:0009132		16	0.62209606	1.7508738	0.005952381	0.067409195	0.921	376	tags=38%, list=10%, signal=42%	
SULFUR COMPOUND METABOLIC PROCESS%GOBP%GO:0006790	SULFUR COMPOUND METABOLIC PROCESS%GOBP%GO:0006790		40	0.49399245	1.7460438	0.009756098	0.06924075	0.931	952	tags=52%, list=26%, signal=70%	
CARBOHYDRATE CATABOLIC PROCESS%GOBP%GO:0016052	CARBOHYDRATE CATABOLIC PROCESS%GOBP%GO:0016052		17	0.5810997	1.7404485	0.0066006603	0.071565114	0.94	502	tags=35%, list=14%, signal=41%	
RAC1 GTPASE CYCLE%REACTOME DATABASE ID RELEASE 91%9013149	RAC1 GTPASE CYCLE%REACTOME DATABASE ID RELEASE 91%9013149		45	0.46579304	1.7401649	0.0	0.07081785	0.941	187	tags=24%, list=5%, signal=25%	
PLATELET ACTIVATION, SIGNALING AND AGGREGATION%REACTOME%R-HSA-76002.5	PLATELET ACTIVATION, SIGNALING AND AGGREGATION%REACTOME%R-HSA-76002.5		46	0.46574298	1.737075	0.009259259	0.07176341	0.945	578	tags=35%, list=16%, signal=41%	
DEFENSE RESPONSE TO BACTERIUM%GOBP%GO:0042742	DEFENSE RESPONSE TO BACTERIUM%GOBP%GO:0042742		27	0.52616364	1.7337964	0.0038314175	0.07297907	0.949	563	tags=41%, list=15%, signal=48%	
REGULATION OF SMALL GTPASE MEDIATED SIGNAL TRANSDUCTION%GOBP%GO:0051056	REGULATION OF SMALL GTPASE MEDIATED SIGNAL TRANSDUCTION%GOBP%GO:0051056		35	0.50815105	1.7245811	0.0	0.077780746	0.963	492	tags=40%, list=13%, signal=46%	
ALCOHOL METABOLIC PROCESS%GOBP%GO:0006066	ALCOHOL METABOLIC PROCESS%GOBP%GO:0006066		29	0.51566917	1.7245641	0.006849315	0.07687632	0.963	460	tags=34%, list=12%, signal=39%	
RHOD GTPASE CYCLE%REACTOME DATABASE ID RELEASE 91%9013405	RHOD GTPASE CYCLE%REACTOME DATABASE ID RELEASE 91%9013405		17	0.5719653	1.723456	0.016447369	0.07661527	0.965	632	tags=59%, list=17%, signal=71%	
FOCAL ADHESION%WIKIPATHWAYS_20250210%WP306%HOMO SAPIENS	FOCAL ADHESION%WIKIPATHWAYS_20250210%WP306%HOMO SAPIENS		26	0.530004	1.7201909	0.0038610038	0.07786078	0.969	545	tags=42%, list=15%, signal=49%	
POSITIVE REGULATION OF PROTEIN POLYMERIZATION%GOBP%GO:0032273	POSITIVE REGULATION OF PROTEIN POLYMERIZATION%GOBP%GO:0032273		17	0.57052207	1.7186567	0.017482517	0.077853896	0.972	846	tags=53%, list=23%, signal=68%	
SIGNALING BY RHO GTPASES, MIRO GTPASES AND RHOBTB3%REACTOME DATABASE ID RELEASE 91%9716542	SIGNALING BY RHO GTPASES, MIRO GTPASES AND RHOBTB3%REACTOME DATABASE ID RELEASE 91%9716542		149	0.37992775	1.7058975	0.0	0.08527388	0.984	468	tags=26%, list=13%, signal=28%	
SIGNALING BY RHO GTPASES%REACTOME%R-HSA-194315.9	SIGNALING BY RHO GTPASES%REACTOME%R-HSA-194315.9		147	0.38200372	1.7041268	0.0	0.08547443	0.984	468	tags=26%, list=13%, signal=28%	
HUNTINGTON DISEASE%PANTHER PATHWAY%P00029	HUNTINGTON DISEASE%PANTHER PATHWAY%P00029		17	0.5908841	1.7007895	0.013422819	0.08705927	0.985	150	tags=35%, list=4%, signal=37%	
GLUCOSE METABOLIC PROCESS%GOBP%GO:0006006	GLUCOSE METABOLIC PROCESS%GOBP%GO:0006006		15	0.599215	1.693496	0.014234875	0.0908194	0.988	376	tags=40%, list=10%, signal=44%	
CELL KILLING%GOBP%GO:0001906	CELL KILLING%GOBP%GO:0001906		20	0.55967355	1.6918508	0.01459854	0.09109638	0.989	740	tags=50%, list=20%, signal=62%	
ACTIN FILAMENT-BASED PROCESS%GOBP%GO:0030029	ACTIN FILAMENT-BASED PROCESS%GOBP%GO:0030029		93	0.39245942	1.6913793	0.0	0.09049854	0.989	463	tags=27%, list=13%, signal=30%	
SPHINGOLIPID BIOSYNTHETIC PROCESS%GOBP%GO:0030148	SPHINGOLIPID BIOSYNTHETIC PROCESS%GOBP%GO:0030148		17	0.58445305	1.6912826	0.010344828	0.08962043	0.989	476	tags=35%, list=13%, signal=40%	
REGULATION OF VIRAL GENOME REPLICATION%GOBP%GO:0045069	REGULATION OF VIRAL GENOME REPLICATION%GOBP%GO:0045069		20	0.56464696	1.6908026	0.006644518	0.08900892	0.989	176	tags=25%, list=5%, signal=26%	
RESPONSE TO WOUNDING%GOBP%GO:0009611	RESPONSE TO WOUNDING%GOBP%GO:0009611		44	0.4506352	1.6842077	0.0	0.09218836	0.992	579	tags=36%, list=16%, signal=43%	
CELL SURFACE INTERACTIONS AT THE VASCULAR WALL%REACTOME%R-HSA-202733.7	CELL SURFACE INTERACTIONS AT THE VASCULAR WALL%REACTOME%R-HSA-202733.7		15	0.6062718	1.6837652	0.025	0.091478996	0.992	274	tags=33%, list=7%, signal=36%	
PURINE-CONTAINING COMPOUND METABOLIC PROCESS%GOBP%GO:0072521	PURINE-CONTAINING COMPOUND METABOLIC PROCESS%GOBP%GO:0072521		77	0.40249905	1.6807934	0.0	0.09295887	0.992	506	tags=30%, list=14%, signal=34%	
POSITIVE REGULATION OF PROTEOLYSIS%GOBP%GO:0045862	POSITIVE REGULATION OF PROTEOLYSIS%GOBP%GO:0045862		45	0.44857273	1.677812	0.004878049	0.09421872	0.992	297	tags=24%, list=8%, signal=26%	
REGULATION OF ANATOMICAL STRUCTURE MORPHOGENESIS%GOBP%GO:0022603	REGULATION OF ANATOMICAL STRUCTURE MORPHOGENESIS%GOBP%GO:0022603		102	0.3908124	1.6776304	0.0	0.09335476	0.992	656	tags=31%, list=18%, signal=37%	
INNATE IMMUNE RESPONSE%GOBP%GO:0045087	INNATE IMMUNE RESPONSE%GOBP%GO:0045087		86	0.40741888	1.675078	0.0	0.09420919	0.994	407	tags=24%, list=11%, signal=27%	
HALLMARK_KRAS_SIGNALING_UP%MSIGDBHALLMARK%HALLMARK_KRAS_SIGNALING_UP	HALLMARK_KRAS_SIGNALING_UP%MSIGDBHALLMARK%HALLMARK_KRAS_SIGNALING_UP		34	0.47634667	1.6624339	0.016597511	0.103023715	0.995	613	tags=38%, list=17%, signal=45%	
HEXOSE METABOLIC PROCESS%GOBP%GO:0019318	HEXOSE METABOLIC PROCESS%GOBP%GO:0019318		21	0.5317259	1.6613561	0.013840831	0.10271202	0.996	376	tags=29%, list=10%, signal=32%	
SPHINGOLIPID METABOLIC PROCESS%GOBP%GO:0006665	SPHINGOLIPID METABOLIC PROCESS%GOBP%GO:0006665		26	0.49978378	1.657602	0.014705882	0.10475586	0.997	476	tags=35%, list=13%, signal=39%	
DEFENSE RESPONSE%GOBP%GO:0006952	DEFENSE RESPONSE%GOBP%GO:0006952		170	0.35832593	1.6539754	0.0	0.10652727	0.998	407	tags=22%, list=11%, signal=23%	
INTEGRIN SIGNALLING PATHWAY%PANTHER PATHWAY%P00034	INTEGRIN SIGNALLING PATHWAY%PANTHER PATHWAY%P00034		35	0.47322583	1.649674	0.0	0.10877015	0.998	545	tags=46%, list=15%, signal=53%	
LIPID TRANSPORT%GOBP%GO:0006869	LIPID TRANSPORT%GOBP%GO:0006869		31	0.47374928	1.6461263	0.0121951215	0.11081339	0.998	556	tags=39%, list=15%, signal=45%	
POSITIVE REGULATION OF PHAGOCYTOSIS%GOBP%GO:0050766	POSITIVE REGULATION OF PHAGOCYTOSIS%GOBP%GO:0050766		17	0.5528875	1.6428578	0.025396826	0.11269835	0.999	761	tags=59%, list=21%, signal=74%	
E2F TRANSCRIPTION FACTOR NETWORK%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%E2F TRANSCRIPTION FACTOR NETWORK	E2F TRANSCRIPTION FACTOR NETWORK%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%E2F TRANSCRIPTION FACTOR NETWORK		16	0.5836365	1.6372523	0.015974442	0.11644593	0.999	905	tags=63%, list=25%, signal=82%	
